/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_386.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_386.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_386.jpg,0,0,0,5.097965E-06
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_453.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_453.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_453.jpg,0,0,0,5.895812E-06
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_528.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_528.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_528.jpg,0,0,0,6.560706E-06
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_603.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_603.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_603.jpg,0,0,0,3.892882E-07
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_677.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_677.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_677.jpg,0,0,0,3.236691E-06
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_753.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_753.jpg,0,0,0,2.175012E-06
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_837.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_837.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_837.jpg,0,0.2495849,0,0.1473109
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_904.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_904.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_904.jpg,0,0.3956101,0,0.3538046
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_28_978.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_28_978.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_28_978.jpg,0,0.6474416,0,0.8907529
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_048.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_048.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_048.jpg,0,0.883137,0,1.657224
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_123.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_123.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_123.jpg,0,1,0,2.374913
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_193.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_193.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_193.jpg,0,1,0,3.313682
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_261.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_261.jpg,0,0.7983308,0,3.939138
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_329.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_329.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_329.jpg,-0.15,0.5929959,0,4.57146
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_396.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_396.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_396.jpg,-0.3,0.3910449,0,4.881371
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_463.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_463.jpg,-0.45,0.2465618,0,5.062361
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_538.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_538.jpg,-0.3795805,0,0,5.097932
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_606.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_606.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_606.jpg,-0.1780586,0.1723022,0,5.137361
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_674.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_674.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_674.jpg,0,0.3769383,0,5.317233
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_742.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_742.jpg,0,0.5528734,0,5.635138
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_826.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_826.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_826.jpg,0,0.3845315,0,6.187129
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_902.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_902.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_902.jpg,-0.05,0.1872933,0,6.343662
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_29_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_29_977.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_29_977.jpg,-0.25,0,0,6.344017
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_045.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_045.jpg,-0.45,0,0,6.263794
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_112.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_112.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_112.jpg,-0.5758653,0,0,6.197312
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_180.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_180.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_180.jpg,-0.4012592,0,0,6.162179
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_248.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_248.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_248.jpg,-0.1666446,0.05555391,0,6.128846
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_315.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_315.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_315.jpg,0,0.2292659,0,6.202779
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_390.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_390.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_390.jpg,0,0.4817104,0,6.518145
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_457.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_457.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_457.jpg,0,0.4235766,0,6.832502
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_532.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_532.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_532.jpg,0,0.1689727,0,7.052755
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_608.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_608.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_608.jpg,-0.05,0,0,7.045811
/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/center_2019_04_19_21_39_30_675.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/left_2019_04_19_21_39_30_675.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/examples/IMG/right_2019_04_19_21_39_30_675.jpg,-0.2,0,0,6.994925
